,file_path,file_name,file_size,width,height,channels,aspect_ratio,file_extension,bbps_class
392,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000083.jpg,bowel_2_score_0-1_00000083.jpg,92904,720,576,3,1.25,.jpg,0
393,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000111.jpg,bowel_2_score_0-0_00000111.jpg,60819,720,576,3,1.25,.jpg,0
394,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000093.jpg,bowel_1_score_0-0_00000093.jpg,74013,720,576,3,1.25,.jpg,0
395,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000117.jpg,bowel_2_score_0-1_00000117.jpg,84680,720,576,3,1.25,.jpg,0
396,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000072.jpg,bowel_2_score_0-0_00000072.jpg,69703,720,576,3,1.25,.jpg,0
397,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000019.jpg,bowel_1_score_0-0_00000019.jpg,61218,720,576,3,1.25,.jpg,0
398,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000066.jpg,bowel_2_score_0-0_00000066.jpg,75290,720,576,3,1.25,.jpg,0
399,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000004.jpg,bowel_2_score_0-0_00000004.jpg,86617,720,576,3,1.25,.jpg,0
400,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000008.jpg,bowel_1_score_0-0_00000008.jpg,38973,720,576,3,1.25,.jpg,0
401,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000083.jpg,bowel_2_score_0-0_00000083.jpg,60888,720,576,3,1.25,.jpg,0
402,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000031.jpg,bowel_2_score_0-0_00000031.jpg,74412,720,576,3,1.25,.jpg,0
403,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000025.jpg,bowel_2_score_0-0_00000025.jpg,83102,720,576,3,1.25,.jpg,0
404,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000052.jpg,bowel_2_score_0-0_00000052.jpg,79866,720,576,3,1.25,.jpg,0
405,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000043.jpg,bowel_1_score_0-0_00000043.jpg,72515,720,576,3,1.25,.jpg,0
406,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000051.jpg,bowel_1_score_0-0_00000051.jpg,68376,720,576,3,1.25,.jpg,0
407,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000054.jpg,bowel_1_score_0-0_00000054.jpg,68274,720,576,3,1.25,.jpg,0
408,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000097.jpg,bowel_1_score_0-0_00000097.jpg,77658,720,576,3,1.25,.jpg,0
409,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000121.jpg,bowel_2_score_0-1_00000121.jpg,87749,720,576,3,1.25,.jpg,0
410,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000091.jpg,bowel_2_score_0-1_00000091.jpg,80056,720,576,3,1.25,.jpg,0
411,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000067.jpg,bowel_2_score_0-1_00000067.jpg,80570,720,576,3,1.25,.jpg,0
412,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000115.jpg,bowel_1_score_0-0_00000115.jpg,78465,720,576,3,1.25,.jpg,0
413,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000014.jpg,bowel_2_score_0-0_00000014.jpg,87659,720,576,3,1.25,.jpg,0
414,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000059.jpg,bowel_1_score_0-0_00000059.jpg,71555,720,576,3,1.25,.jpg,0
415,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000047.jpg,bowel_1_score_0-0_00000047.jpg,71420,720,576,3,1.25,.jpg,0
416,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000046.jpg,bowel_2_score_0-0_00000046.jpg,55038,720,576,3,1.25,.jpg,0
417,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000012.jpg,bowel_2_score_0-0_00000012.jpg,84708,720,576,3,1.25,.jpg,0
418,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000114.jpg,bowel_1_score_0-0_00000114.jpg,77830,720,576,3,1.25,.jpg,0
419,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000085.jpg,bowel_2_score_0-1_00000085.jpg,90650,720,576,3,1.25,.jpg,0
420,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000025.jpg,bowel_1_score_0-0_00000025.jpg,76643,720,576,3,1.25,.jpg,0
421,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000027.jpg,bowel_2_score_0-1_00000027.jpg,74559,720,576,3,1.25,.jpg,0
422,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000100.jpg,bowel_2_score_0-0_00000100.jpg,66920,720,576,3,1.25,.jpg,0
423,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000121.jpg,bowel_1_score_0-0_00000121.jpg,79764,720,576,3,1.25,.jpg,0
424,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000056.jpg,bowel_2_score_0-0_00000056.jpg,75953,720,576,3,1.25,.jpg,0
425,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000034.jpg,bowel_1_score_0-1_00000034.jpg,46111,720,576,3,1.25,.jpg,0
426,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000110.jpg,bowel_2_score_0-0_00000110.jpg,62884,720,576,3,1.25,.jpg,0
427,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000071.jpg,bowel_2_score_0-0_00000071.jpg,71683,720,576,3,1.25,.jpg,0
428,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000107.jpg,bowel_2_score_0-0_00000107.jpg,62145,720,576,3,1.25,.jpg,0
429,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000103.jpg,bowel_2_score_0-0_00000103.jpg,63862,720,576,3,1.25,.jpg,0
430,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000053.jpg,bowel_1_score_0-0_00000053.jpg,63654,720,576,3,1.25,.jpg,0
431,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000025.jpg,bowel_2_score_0-1_00000025.jpg,73005,720,576,3,1.25,.jpg,0
432,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000056.jpg,bowel_1_score_0-0_00000056.jpg,74303,720,576,3,1.25,.jpg,0
433,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000017.jpg,bowel_1_score_0-0_00000017.jpg,57005,720,576,3,1.25,.jpg,0
434,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000074.jpg,bowel_2_score_0-0_00000074.jpg,67150,720,576,3,1.25,.jpg,0
435,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000061.jpg,bowel_2_score_0-0_00000061.jpg,81752,720,576,3,1.25,.jpg,0
436,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000007.jpg,bowel_1_score_0-0_00000007.jpg,41303,720,576,3,1.25,.jpg,0
437,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000084.jpg,bowel_2_score_0-0_00000084.jpg,59998,720,576,3,1.25,.jpg,0
438,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000111.jpg,bowel_1_score_0-0_00000111.jpg,70323,720,576,3,1.25,.jpg,0
439,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000096.jpg,bowel_2_score_0-0_00000096.jpg,57052,720,576,3,1.25,.jpg,0
440,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000048.jpg,bowel_2_score_0-1_00000048.jpg,71434,720,576,3,1.25,.jpg,0
441,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000073.jpg,bowel_2_score_0-1_00000073.jpg,78797,720,576,3,1.25,.jpg,0
442,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000075.jpg,bowel_2_score_0-0_00000075.jpg,67349,720,576,3,1.25,.jpg,0
443,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000111.jpg,bowel_2_score_0-1_00000111.jpg,76871,720,576,3,1.25,.jpg,0
444,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000094.jpg,bowel_1_score_0-0_00000094.jpg,74441,720,576,3,1.25,.jpg,0
445,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000044.jpg,bowel_2_score_0-1_00000044.jpg,68873,720,576,3,1.25,.jpg,0
446,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000003.jpg,bowel_1_score_0-1_00000003.jpg,72801,720,576,3,1.25,.jpg,0
447,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000067.jpg,bowel_2_score_0-0_00000067.jpg,75096,720,576,3,1.25,.jpg,0
448,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000073.jpg,bowel_1_score_0-1_00000073.jpg,32764,720,576,3,1.25,.jpg,0
449,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-2_00000005.jpg,bowel_2_score_0-2_00000005.jpg,87585,720,576,3,1.25,.jpg,0
450,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000039.jpg,bowel_1_score_0-0_00000039.jpg,75681,720,576,3,1.25,.jpg,0
451,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000086.jpg,bowel_2_score_0-1_00000086.jpg,92233,720,576,3,1.25,.jpg,0
452,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000092.jpg,bowel_2_score_0-0_00000092.jpg,62662,720,576,3,1.25,.jpg,0
453,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000040.jpg,bowel_1_score_0-0_00000040.jpg,74447,720,576,3,1.25,.jpg,0
454,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000042.jpg,bowel_2_score_0-0_00000042.jpg,36119,720,576,3,1.25,.jpg,0
455,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000041.jpg,bowel_1_score_0-1_00000041.jpg,49306,720,576,3,1.25,.jpg,0
456,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000094.jpg,bowel_1_score_0-1_00000094.jpg,44662,720,576,3,1.25,.jpg,0
457,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000019.jpg,bowel_2_score_0-1_00000019.jpg,76218,720,576,3,1.25,.jpg,0
458,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000004.jpg,bowel_1_score_0-1_00000004.jpg,72216,720,576,3,1.25,.jpg,0
459,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000091.jpg,bowel_1_score_0-0_00000091.jpg,74197,720,576,3,1.25,.jpg,0
460,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000055.jpg,bowel_1_score_0-1_00000055.jpg,73148,720,576,3,1.25,.jpg,0
461,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000005.jpg,bowel_2_score_0-1_00000005.jpg,68512,720,576,3,1.25,.jpg,0
462,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000068.jpg,bowel_2_score_0-1_00000068.jpg,81593,720,576,3,1.25,.jpg,0
463,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000065.jpg,bowel_1_score_0-1_00000065.jpg,50149,720,576,3,1.25,.jpg,0
464,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000082.jpg,bowel_2_score_0-0_00000082.jpg,60321,720,576,3,1.25,.jpg,0
465,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-2_00000024.jpg,bowel_2_score_0-2_00000024.jpg,86687,720,576,3,1.25,.jpg,0
466,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000023.jpg,bowel_2_score_0-1_00000023.jpg,69205,720,576,3,1.25,.jpg,0
467,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000096.jpg,bowel_1_score_0-1_00000096.jpg,53514,720,576,3,1.25,.jpg,0
468,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000012.jpg,bowel_1_score_0-1_00000012.jpg,68982,720,576,3,1.25,.jpg,0
469,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000059.jpg,bowel_1_score_0-1_00000059.jpg,59190,720,576,3,1.25,.jpg,0
470,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000103.jpg,bowel_2_score_0-1_00000103.jpg,79622,720,576,3,1.25,.jpg,0
471,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000080.jpg,bowel_2_score_0-0_00000080.jpg,61414,720,576,3,1.25,.jpg,0
472,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000075.jpg,bowel_1_score_0-0_00000075.jpg,72946,720,576,3,1.25,.jpg,0
473,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000101.jpg,bowel_2_score_0-1_00000101.jpg,76729,720,576,3,1.25,.jpg,0
474,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000068.jpg,bowel_1_score_0-0_00000068.jpg,70563,720,576,3,1.25,.jpg,0
475,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000116.jpg,bowel_2_score_0-0_00000116.jpg,59191,720,576,3,1.25,.jpg,0
476,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000076.jpg,bowel_1_score_0-0_00000076.jpg,72996,720,576,3,1.25,.jpg,0
477,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000033.jpg,bowel_1_score_0-1_00000033.jpg,44917,720,576,3,1.25,.jpg,0
478,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000063.jpg,bowel_1_score_0-1_00000063.jpg,55898,720,576,3,1.25,.jpg,0
479,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000039.jpg,bowel_1_score_0-1_00000039.jpg,47307,720,576,3,1.25,.jpg,0
480,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000073.jpg,bowel_2_score_0-0_00000073.jpg,70159,720,576,3,1.25,.jpg,0
481,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000124.jpg,bowel_2_score_0-1_00000124.jpg,89038,720,576,3,1.25,.jpg,0
482,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000021.jpg,bowel_1_score_0-0_00000021.jpg,70653,720,576,3,1.25,.jpg,0
483,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000040.jpg,bowel_2_score_0-1_00000040.jpg,66613,720,576,3,1.25,.jpg,0
484,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000032.jpg,bowel_2_score_0-1_00000032.jpg,74620,720,576,3,1.25,.jpg,0
485,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000039.jpg,bowel_2_score_0-1_00000039.jpg,72609,720,576,3,1.25,.jpg,0
486,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000074.jpg,bowel_1_score_0-1_00000074.jpg,34950,720,576,3,1.25,.jpg,0
487,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-0_00000052.jpg,bowel_1_score_0-0_00000052.jpg,65196,720,576,3,1.25,.jpg,0
488,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-0_00000069.jpg,bowel_2_score_0-0_00000069.jpg,73943,720,576,3,1.25,.jpg,0
489,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000042.jpg,bowel_2_score_0-1_00000042.jpg,68713,720,576,3,1.25,.jpg,0
490,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000040.jpg,bowel_1_score_0-1_00000040.jpg,48894,720,576,3,1.25,.jpg,0
491,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000041.jpg,bowel_2_score_0-1_00000041.jpg,69125,720,576,3,1.25,.jpg,0
492,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_2_score_0-1_00000015.jpg,bowel_2_score_0-1_00000015.jpg,76824,720,576,3,1.25,.jpg,0
493,/home/kvernet/.cache/kagglehub/datasets/waltervanhuissteden/the-nerthus-dataset/versions/1/nerthus-dataset-frames/nerthus-dataset-frames/0/bowel_1_score_0-1_00000087.jpg,bowel_1_score_0-1_00000087.jpg,34383,720,576,3,1.25,.jpg,0
